"Bleedout","底片長度","型態","機台ID","塗佈溫度","塗佈濕度","馬達壓力","乾燥溫度一","乾燥溫度二","UV暴露","照明時間","爐子O2","底片UV溫度","張力一","張力二","彎曲張力","EPC差異一","EPC差異二","缺陷Mode"
False,"1200m","Production","YC-08",28.82,50.4,0.9,120.01,122.0,1020.0,691,0.01062,89.06,3.027,2.628,3.105,0.060357671,0.035259307,0
False,"1200m","Production","YC-08",29.09,51.0,0.9,120.01,122.0,1020.2,1593,0.01174,89.04,4.479,3.861,3.115,0.186336169,0.034015647,0
False,"500m","Production","YC-08",27.4,50.4,0.9,120.07,122.0,1020.1,674,0.0104,89.04,3.601,1.666,3.126,-0.039911131,0.107711316,0
False,"500m","Production","YC-08",29.65,51.3,0.9,120.03,122.0,1020.1,2021,0.0126,89.05,2.719,2.678,3.106,0.022025993,0.053810498,0
False,"1200m","Production","YC-08",27.56,50.2,0.9,120.18,122.0,1020.6,247,0.01037,89.06,2.133,2.506,3.155,0.115887769,0.056777362,0
False,"1500m","Production","YC-08",27.11,50.1,0.9,120.02,122.0,1020.0,80,0.0101,89.05,3.712,2.873,3.105,0.065762552,0.042818859,0
False,"100m","Laboratory_Test","YC-08",27.74,51.0,0.9,120.05,122.08,1020.1,1558,0.01108,89.04,5.428,2.318,3.109,-0.065349113,0.109127971,0
False,"1500m","Production","YC-08",28.18,50.6,0.9,120.02,122.0,1020.0,899,0.01071,89.04,2.425,3.965,3.105,-0.011675783,0.017222233,0
False,"1000m","Production","YC-08",30.75,50.7,0.9,120.03,122.05,1020.2,1177,0.01105,89.06,2.664,2.712,3.12,0.148465415,0.076578733,0
False,"1000m","Production","YC-08",27.87,50.4,0.9,120.03,122.05,1020.1,587,0.01053,89.04,2.062,2.366,3.116,-0.084473268,0.09682331,0
False,"1200m","Production","YC-08",28.32,50.6,0.9,120.04,122.0,1021.0,1003,0.01129,89.13,3.031,3.224,3.17,0.145656024,0.105413877,0
False,"1000m","Production","YC-08",27.49,50.2,0.9,120.5,122.41,1022.3,370,0.01048,89.15,3.009,1.732,3.249,-0.073590453,0.054442395,0
False,"100m","Laboratory_Test","YC-08",29.73,51.3,0.9,120.08,122.05,1020.2,2079,0.01268,89.06,2.8,1.932,3.116,-0.043240053,0.073189963,0
False,"1200m","Production","YC-08",27.91,50.4,0.9,120.34,122.49,1021.5,483,0.01053,89.1,2.808,3.07,3.187,0.108348295,0.116266221,0
False,"1500m","Production","YC-08",27.32,50.2,0.9,120.03,122.0,1020.3,240,0.01024,89.04,3.738,3.275,3.116,0.077052924,0.103383819,0
False,"1200m","Production","YC-08",29.27,51.1,0.9,120.54,122.8,1021.4,1732,0.01137,89.07,2.814,4.103,3.197,-0.134351508,0.038292862,0
False,"1200m","Production","YC-08",27.55,50.3,0.9,120.01,122.0,1020.1,413,0.01037,89.03,3.742,3.008,3.116,0.12699865,0.019045421,0
False,"1200m","Production","YC-08",30.1,50.6,0.905,120.01,122.0,1020.2,1038,0.01113,89.06,2.799,4.071,3.118,-0.086630317,0.021366801,0
False,"1000m","Production","YC-08",31.03,51.6,0.9,120.29,122.16,1020.6,1662,0.01181,89.07,2.141,1.845,3.158,0.058031651,0.020982347,0
False,"1000m","Production","YC-08",27.49,50.2,0.9,120.05,122.0,1020.5,370,0.0103,89.02,3.642,2.322,3.116,-0.177622955,0.066994827,0
False,"1200m","Production","YC-08",27.43,50.2,0.9,120.0,122.01,1020.0,327,0.01042,89.01,2.686,2.577,3.103,0.137676468,0.099589109,0
False,"1200m","Production","YC-08",30.18,51.5,0.9,120.1,122.0,1021.3,2426,0.01313,89.1,3.181,4.083,3.191,0.059419369,0.092253518,0
False,"1200m","Production","YC-08",28.68,50.8,0.9,120.01,122.05,1020.1,1281,0.01089,89.04,2.167,3.155,3.117,-0.007982941,0.108747757,0
False,"1200m","Production","YC-08",29.31,50.5,0.9,120.05,122.23,1020.4,795,0.01079,89.03,3.036,2.755,3.142,0.155582836,0.041721074,0
False,"1000m","Production","YC-08",28.06,50.7,0.9,120.04,122.05,1020.3,1107,0.01187,89.08,2.496,2.309,3.116,-0.02641223,0.114395159,0
False,"1000m","Production","YC-08",28.15,50.8,0.9,120.01,122.02,1020.1,1074,0.01144,89.03,2.695,2.735,3.105,-0.22642751,0.051490118,0
False,"500m","Production","YC-08",28.64,50.8,0.9,120.02,122.0,1020.4,1259,0.01173,89.1,3.625,3.623,3.116,0.298207027,0.015252468,0
False,"1000m","Production","YC-08",27.3,50.1,0.9,120.01,122.0,1020.0,226,0.01018,89.02,2.246,3.083,3.103,-0.028239762,0.062296715,0
False,"1500m","Production","YC-08",27.91,50.4,0.9,120.04,122.2,1020.3,691,0.01096,89.03,3.175,2.819,3.137,0.146788601,0.027279398,0
False,"1000m","Production","YC-08",28.76,50.4,0.9,120.02,122.21,1020.5,715,0.01078,89.06,3.201,3.876,3.145,0.008150214,0.059105349,0
False,"1000m","Production","YC-08",28.31,50.6,0.9,120.06,122.0,1020.1,996,0.01089,89.06,4.023,3.264,3.111,-0.032809076,0.076460749,0
False,"1200m","Production","YC-08",27.95,50.4,0.9,120.02,122.0,1020.0,719,0.01036,89.03,2.35,4.036,3.107,-0.052270062,0.11362083,0
False,"100m","Laboratory_Test","YC-08",29.13,50.8,0.9,120.0,122.03,1020.1,890,0.01088,89.04,3.43,2.399,3.106,-0.035537289,0.109326824,0
False,"1500m","Production","YC-08",27.33,50.2,0.9,120.08,122.0,1020.1,252,0.01018,89.03,2.511,1.758,3.116,0.077041973,0.045762753,0
False,"1200m","Production","YC-08",28.64,50.8,0.9,120.09,122.0,1020.1,1246,0.01173,89.05,2.381,2.001,3.116,-0.133873049,0.109641342,0
False,"1000m","Production","YC-08",28.32,50.9,0.9,120.11,122.0,1020.3,1385,0.0111,89.06,1.638,6.082,3.132,0.214365479,0.10176861,0
False,"1000m","Production","YC-08",27.09,50.0,0.9,120.15,122.15,1020.3,66,0.01007,89.06,5.955,2.747,3.128,0.048660508,0.027423673,0
False,"1500m","Prototype","YC-08",28.09,50.5,0.9,120.0,122.02,1020.1,830,0.01157,89.13,3.47,2.956,3.104,-0.008125394,0.079308432,0
False,"1200m","Production","YC-08",28.42,50.7,0.9,120.01,122.0,1020.0,1079,0.01096,89.03,3.224,2.805,3.102,-0.058640189,0.099685999,0
False,"1200m","Production","YC-08",27.11,50.1,0.9,120.49,122.24,1020.9,344,0.01031,89.05,2.316,3.545,3.188,-0.041664099,0.063051598,0
False,"1000m","Production","YC-08",30.04,51.4,0.9,120.05,122.0,1020.1,2316,0.01138,89.06,4.583,4.469,3.109,0.06753313,0.022952128,0
False,"1000m","Production","YC-08",28.09,50.5,0.9,120.05,122.14,1020.2,830,0.01107,89.05,3.394,5.691,3.116,-0.025521186,0.063834128,0
False,"1000m","Production","YC-08",28.5,50.3,0.9,120.05,122.0,1020.2,552,0.01055,89.06,4.678,3.31,3.132,-0.062961238,0.108868673,0
False,"1200m","Production","YC-08",30.04,51.0,0.9,120.06,122.0,1021.1,1628,0.01145,89.12,3.05,2.179,3.153,0.02012149,0.031125195,0
False,"1000m","Prototype","YC-08",28.11,50.4,0.9,120.04,122.0,1020.2,663,0.01119,89.03,2.409,3.127,3.116,0.127694805,0.036305589,0
False,"300m","Production","YC-08",27.98,50.7,0.9,120.04,122.0,1020.3,1177,0.01187,89.05,3.024,2.206,3.116,0.034023862,0.052138244,0
False,"500m","Production","YC-08",29.54,51.2,0.9,120.06,122.03,1020.2,1940,0.01173,89.05,3.194,3.098,3.111,0.171882783,0.019119117,0
False,"500m","Prototype","YC-08",29.3,50.9,0.9,120.03,122.02,1020.0,667,0.01063,89.05,3.677,3.056,3.105,-0.035988335,0.046092828,0
False,"1500m","Production","YC-08",28.09,50.5,0.9,120.03,122.0,1020.2,830,0.01082,89.05,3.03,2.555,3.116,-0.106265655,0.118244495,0
False,"1000m","Production","YC-08",27.25,50.5,0.9,120.05,122.03,1020.1,774,0.01069,89.03,1.635,2.995,3.11,-0.043889133,0.071365718,0
False,"1000m","Production","YC-08",27.71,50.3,0.9,120.05,122.0,1020.1,413,0.01021,89.02,2.089,3.491,3.116,0.295291695,0.037107047,0
False,"1500m","Production","YC-08",28.03,50.7,0.9,120.27,122.0,1020.4,1177,0.01082,89.09,2.845,5.454,3.148,0.024719805,0.069108168,0
False,"1500m","Production","YC-08",28.09,50.5,0.9,120.09,122.05,1020.1,830,0.01049,89.03,2.688,2.836,3.116,0.23813148,0.030946718,0
False,"1000m","Production","YC-08",27.32,50.2,0.9,120.0,122.0,1020.0,240,0.01005,89.05,5.229,1.617,3.103,-0.044773608,0.058513396,0
False,"1500m","Production","YC-08",27.31,50.1,0.9,120.0,122.0,1020.0,233,0.01012,89.04,1.811,2.152,3.105,0.164863975,0.112109176,0
False,"1200m","Production","YC-08",28.24,50.6,0.9,120.01,122.0,1020.4,944,0.01131,89.04,5.26,2.677,3.123,0.221963595,0.0835135,0
False,"1200m","Production","YC-08",28.45,50.7,0.9,120.01,122.0,1020.1,1107,0.01099,89.04,3.079,2.925,3.116,0.123328275,0.040405689,0
False,"300m","Production","YC-08",27.46,51.0,0.9,120.09,122.05,1020.4,1662,0.01247,89.13,3.108,2.107,3.116,-0.080559723,0.058266337,0
False,"500m","Production","YC-08",27.33,50.2,0.9,120.01,122.0,1020.1,247,0.01017,89.03,2.875,3.035,3.116,0.107624458,0.072942873,0
False,"500m","Prototype","YC-08",27.73,50.3,0.9,120.05,122.25,1020.8,552,0.01159,89.07,3.893,2.357,3.129,0.099080112,0.043281825,0
False,"1200m","Production","YC-08",27.73,50.2,0.9,120.03,122.0,1020.2,330,0.01013,89.07,2.111,6.073,3.116,-0.085184615,0.094691028,0
False,"1200m","Production","YC-08",27.74,50.3,0.9,120.0,122.0,1020.1,561,0.01089,89.03,3.417,4.476,3.109,-0.157458333,0.049316625,0
False,"1000m","Production","YC-08",28.82,50.9,0.9,120.01,122.05,1020.2,1385,0.01151,89.1,3.259,4.016,3.116,0.14332873,0.084072332,0
False,"1200m","Production","YC-08",27.98,50.5,0.9,120.01,122.02,1020.0,746,0.01059,89.04,3.286,4.217,3.107,0.072391355,0.026452674,0
False,"100m","Laboratory_Test","YC-08",27.36,50.2,0.9,120.0,122.0,1020.0,275,0.01011,89.03,4.367,2.646,3.1,-0.015500965,0.104231942,0
False,"1200m","Production","YC-08",27.37,50.2,0.9,120.0,122.02,1020.0,283,0.01028,89.03,4.066,3.577,3.103,-0.075601218,0.048141953,0
False,"1200m","Production","YC-08",27.44,50.2,0.9,120.01,122.0,1020.2,327,0.01046,89.04,2.934,3.456,3.116,0.020997089,0.054758234,0
False,"1200m","Production","YC-08",27.91,50.4,0.9,120.09,122.0,1020.2,691,0.01096,89.04,3.198,6.641,3.116,0.056757832,0.086417957,0
False,"1500m","Production","YC-08",27.18,50.1,0.9,120.04,122.0,1020.0,136,0.01005,89.07,2.592,1.014,3.108,-0.003507192,0.020601315,0
False,"1500m","Production","YC-08",28.5,50.6,0.9,120.11,122.0,1021.1,989,0.01177,89.09,3.333,3.632,3.163,-0.07848732,0.100052052,0
False,"1200m","Production","YC-08",28.09,50.5,0.9,120.0,122.0,1020.1,830,0.01066,89.04,2.846,2.012,3.106,-0.034171483,0.05671751,0
False,"1200m","Prototype","YC-08",28.02,50.4,0.9,120.02,122.03,1020.2,483,0.01106,89.05,1.673,3.731,3.112,-0.126262384,0.017542273,0
False,"1500m","Production","YC-08",30.07,50.8,0.9,120.23,122.0,1020.5,1329,0.01224,89.1,2.994,2.66,3.142,0.119400083,0.052343901,0
False,"300m","Production","YC-08",28.63,50.8,0.9,120.01,122.05,1020.2,1367,0.01217,89.06,3.49,3.231,3.116,-0.000417351,0.044748157,0
False,"1000m","Production","YC-08",28.62,50.6,0.9,120.02,122.04,1020.2,301,0.01091,89.02,2.997,2.542,3.105,0.005282981,0.064531555,0
False,"1200m","Production","YC-08",29.48,51.0,0.9,120.04,122.0,1020.3,1246,0.01173,89.04,3.723,2.389,3.124,0.102469855,0.071996276,0
False,"500m","Production","YC-08",27.18,50.1,0.9,120.02,122.0,1020.1,143,0.01014,89.04,3.526,2.166,3.106,-0.045273905,0.093117057,0
False,"1200m","Production","YC-08",27.58,50.6,0.9,120.01,122.0,1020.0,726,0.01072,89.04,3.572,2.305,3.104,0.008495859,0.057697258,0
False,"1000m","Production","YC-08",28.65,50.8,0.9,120.05,122.05,1020.1,1256,0.01075,89.03,4.243,2.643,3.116,-0.083253887,0.066491543,0
False,"100m","Laboratory_Test","YC-08",28.82,50.9,0.9,120.11,122.0,1021.8,1385,0.01398,89.1,3.507,2.404,3.165,0.017497741,0.05452688,0
False,"1000m","Production","YC-08",28.93,50.9,0.9,120.01,122.01,1020.0,1471,0.01102,89.05,2.95,3.188,3.105,-0.133354792,0.081779125,0
False,"500m","Production","YC-08",29.32,51.1,0.9,120.04,122.06,1020.1,1766,0.01123,89.06,3.658,2.99,3.111,0.143950756,0.025618959,0
False,"1200m","Production","YC-08",27.99,50.5,0.9,120.04,122.02,1020.1,750,0.01045,89.03,2.471,3.538,3.107,-0.006566305,0.115891253,0
False,"500m","Production","YC-08",27.47,50.4,0.9,120.03,122.03,1020.1,691,0.01158,89.05,3.565,2.61,3.105,-0.062571867,0.067208669,0
False,"500m","Production","YC-08",28.53,50.4,0.9,120.05,122.0,1020.1,700,0.01035,89.08,2.969,3.552,3.116,-0.010895298,0.107534139,0
False,"300m","Prototype","YC-08",29.68,50.8,0.9,120.09,122.0,1020.2,1246,0.01136,89.08,3.321,2.386,3.116,-0.089915318,0.029112909,0
False,"1000m","Production","YC-08",27.19,50.1,0.9,120.01,122.0,1020.0,602,0.01036,89.06,3.025,4.403,3.105,-0.048989108,0.066436621,0
False,"1000m","Production","YC-08",30.45,50.7,0.9,120.06,122.09,1020.3,1173,0.01186,89.04,1.738,3.987,3.116,0.094073398,0.111414099,0
False,"300m","Production","YC-08",32.86,51.2,0.9,120.09,122.05,1020.3,1940,0.01212,89.08,4.211,3.488,3.116,0.222839304,0.019828129,0
False,"500m","Production","YC-08",27.59,50.1,0.9,120.01,122.0,1020.1,205,0.01035,89.03,2.336,6.016,3.112,-0.007937092,0.031684725,0
False,"1500m","Production","YC-08",27.27,50.1,0.9,120.5,122.25,1021.1,205,0.01023,89.07,1.193,2.954,3.19,0.077545815,0.047280668,0
False,"1500m","Production","YC-08",27.77,50.4,0.9,120.13,122.0,1020.5,587,0.01029,89.07,4.009,2.13,3.159,-0.132176272,0.045664564,0
False,"500m","Prototype","YC-08",28.45,50.7,0.9,120.01,122.02,1020.0,1107,0.01077,89.04,2.411,4.023,3.106,0.129519534,0.075754377,0
False,"500m","Production","YC-08",32.64,51.1,0.9,120.03,122.0,1020.2,1773,0.01123,89.13,3.128,2.086,3.131,-0.097835268,0.074374093,0
False,"1200m","Production","YC-08",28.09,50.5,0.9,120.09,122.0,1020.2,1036,0.01082,89.08,1.985,1.973,3.12,0.015923094,0.073972654,0
False,"500m","Production","YC-08",28.94,50.9,0.9,120.05,122.0,1020.1,1478,0.01191,89.08,2.464,5.921,3.116,-0.078825472,0.065456438,0
False,"500m","Production","YC-08",28.36,50.6,0.9,120.26,122.38,1020.3,1038,0.01062,89.04,3.223,2.64,3.146,0.076170407,0.118030949,0
False,"1500m","Production","YC-08",27.37,50.6,0.9,120.07,122.0,1020.8,1038,0.01113,89.1,3.454,2.879,3.164,0.054524717,0.069564155,0
False,"1200m","Production","YC-08",28.9,50.6,0.9,120.05,122.05,1020.1,996,0.01069,89.05,2.247,2.963,3.116,0.153766318,0.115374653,0
False,"1200m","Production","YC-08",27.91,50.4,0.9,120.0,122.0,1020.0,691,0.01027,89.04,1.914,4.062,3.102,0.006085352,0.028052027,0
False,"500m","Production","YC-08",27.71,50.6,0.9,120.03,122.05,1020.2,276,0.01099,89.03,2.845,2.542,3.105,0.099170798,0.023987974,0
False,"1500m","Production","YC-08",28.21,50.4,0.9,120.02,122.0,1020.0,621,0.01037,89.04,2.725,1.647,3.103,-0.009050946,0.041667639,0
False,"1500m","Production","YC-08",28.24,50.6,0.9,120.0,122.01,1020.1,941,0.01065,89.08,3.851,8.428,3.105,-0.039560843,0.062006016,0
False,"500m","Production","YC-08",27.59,50.2,0.9,120.01,122.0,1020.0,247,0.01017,89.03,2.243,2.855,3.102,0.207911251,0.016239231,0
False,"1200m","Production","YC-08",28.09,50.5,0.9,120.03,122.45,1021.3,830,0.0114,89.06,3.772,3.173,3.155,0.238543562,0.02506713,0
False,"1200m","Prototype","YC-08",28.07,50.4,0.9,120.0,122.01,1020.0,497,0.0103,89.03,3.67,4.21,3.103,0.114470391,0.057290573,0
False,"1200m","Production","YC-08",27.77,50.4,0.9,120.03,122.0,1020.1,587,0.01099,89.02,2.442,2.607,3.105,-0.023901373,0.071385231,0
False,"1200m","Production","YC-08",27.77,50.9,0.9,120.09,122.0,1020.2,1385,0.01124,89.06,2.542,2.781,3.116,-0.044132608,0.063649584,0
False,"1500m","Production","YC-08",28.11,50.5,0.9,120.02,122.0,1020.2,844,0.01084,89.03,3.49,3.612,3.139,0.204665639,0.054290991,0
False,"300m","Production","YC-08",28.6,50.4,0.9,120.3,122.15,1021.1,691,0.01179,89.1,3.983,2.119,3.154,0.050405906,0.116032513,0
False,"1200m","Production","YC-08",28.09,50.5,0.9,120.05,122.0,1020.1,830,0.01074,89.03,2.623,2.609,3.11,-0.022657371,0.089020797,0
False,"1200m","Production","YC-08",27.86,50.5,0.9,120.16,122.2,1020.3,480,0.01074,89.03,3.538,3.07,3.121,0.004598966,0.06402297,0
False,"1000m","Production","YC-08",28.32,50.9,0.9,120.09,122.0,1020.1,1385,0.01082,89.07,3.275,2.837,3.116,-0.057689721,0.0846476,0
False,"1200m","Production","YC-08",28.32,50.5,0.9,120.01,122.01,1020.0,691,0.01076,89.04,4.482,2.74,3.103,-0.003909441,0.072276549,0
False,"1500m","Production","YC-08",27.73,50.3,0.9,120.1,122.2,1020.5,552,0.01071,89.04,2.853,1.993,3.136,0.256770231,0.017918152,0
False,"1500m","Production","YC-08",27.27,50.1,0.9,120.22,122.0,1020.8,205,0.01033,89.05,4.043,3.782,3.179,0.013013045,0.106340106,0
False,"300m","Production","YC-08",29.27,51.1,0.9,120.08,122.0,1020.3,1732,0.01343,89.06,1.895,3.732,3.114,-0.100920647,0.114429885,0
False,"1200m","Production","YC-08",27.59,50.3,0.9,120.01,122.03,1020.1,448,0.01062,89.02,4.298,2.085,3.105,0.069077887,0.117994802,0
False,"100m","Laboratory_Test","YC-08",29.03,50.8,0.9,120.03,122.0,1020.1,1246,0.01074,89.07,4.68,3.961,3.106,0.095667795,0.019623094,0
False,"1200m","Production","YC-08",27.85,50.3,0.9,120.18,122.13,1020.6,368,0.01037,89.05,2.431,3.521,3.146,0.075735737,0.10076991,0
False,"300m","Production","YC-08",27.22,50.1,0.9,120.05,122.07,1020.1,157,0.01009,89.03,1.786,1.942,3.108,0.01697054,0.10416721,0
False,"1500m","Production","YC-08",27.55,50.3,0.9,120.02,122.0,1020.1,419,0.0105,89.02,4.57,2.548,3.116,0.107563899,0.082970831,0
False,"500m","Production","YC-08",29.82,51.1,0.9,120.09,122.0,1020.2,1732,0.01137,89.12,2.874,3.87,3.116,0.02786329,0.078492214,0
False,"300m","Production","YC-08",30.18,51.5,0.9,120.33,122.33,1020.5,2426,0.01216,89.08,3.599,3.145,3.16,-0.16194461,0.029381583,0
False,"1200m","Production","YC-08",28.08,50.5,0.9,120.15,122.0,1020.6,823,0.0109,89.05,2.328,2.097,3.146,0.025728575,0.06070553,0
False,"1200m","Production","YC-08",27.64,50.3,0.9,120.02,122.04,1020.0,483,0.01043,89.05,3.001,2.682,3.105,-0.057547226,0.080298815,0
False,"1500m","Production","YC-08",31.54,51.8,0.9,120.08,122.0,1021.3,1732,0.01155,89.1,2.87,2.429,3.171,-0.124346795,0.06704157,0
False,"1500m","Production","YC-08",28.64,50.8,0.9,120.01,122.0,1020.4,1246,0.01223,89.06,1.987,2.867,3.116,-0.131670866,0.110874927,0
False,"1200m","Production","YC-08",27.24,50.2,0.9,120.29,122.29,1020.8,275,0.01033,89.06,2.967,4.118,3.152,-0.033528152,0.047129504,0
False,"1500m","Production","YC-08",27.93,51.2,0.9,120.04,122.0,1021.0,1940,0.01365,89.09,3.066,2.671,3.165,-0.177627903,0.016789566,0
False,"1200m","Production","YC-08",28.19,50.4,0.9,120.07,122.0,1020.1,635,0.01044,89.04,4.597,2.617,3.116,0.048916896,0.07711684,0
False,"1500m","Production","YC-08",28.91,50.9,0.9,120.25,122.21,1020.8,1454,0.0113,89.1,3.493,3.142,3.174,-0.055547063,0.037927955,0
False,"1200m","Production","YC-08",27.91,50.4,0.9,120.02,122.05,1020.2,691,0.01062,89.05,2.45,3.163,3.116,-0.040830775,0.088122067,0
False,"1200m","Production","YC-08",27.36,50.2,0.9,120.07,122.0,1020.1,275,0.01019,89.03,3.047,1.735,3.116,-0.135182634,0.079165902,0
False,"1200m","Production","YC-08",28.01,50.7,0.9,120.01,122.04,1020.0,1107,0.0111,89.08,2.036,1.827,3.106,0.082272059,0.102756545,0
False,"1000m","Production","YC-08",28.37,50.5,0.9,120.02,122.02,1020.2,552,0.01093,89.02,3.316,1.932,3.107,-0.023984944,0.056865738,0
False,"1000m","Production","YC-08",27.59,51.0,0.9,120.02,122.0,1020.0,1662,0.01049,89.07,2.243,1.797,3.105,-0.031348019,0.02853308,0
False,"500m","Production","YC-08",27.47,50.4,0.9,120.05,122.0,1020.1,691,0.01076,89.05,2.725,2.467,3.108,0.110655948,0.037272773,0
False,"1500m","Production","YC-08",27.41,50.2,0.9,120.02,122.09,1020.1,309,0.01019,89.02,3.521,1.734,3.116,-0.046670973,0.053137973,0
False,"1000m","Production","YC-08",28.55,50.7,0.9,120.02,122.0,1020.1,1180,0.01117,89.04,3.003,3.762,3.106,-0.050069841,0.043578379,0
False,"1200m","Production","YC-08",27.29,50.6,0.9,120.76,122.38,1021.8,1038,0.01113,89.11,3.087,1.795,3.238,-0.04182585,0.087561424,0
False,"1500m","Production","YC-08",28.45,50.7,0.9,120.36,122.18,1020.8,1107,0.01099,89.08,5.076,2.654,3.165,-0.111450179,0.104812326,0
False,"500m","Production","YC-08",28.74,50.8,0.9,120.09,122.22,1020.7,1329,0.01158,89.08,5.458,2.769,3.178,0.164533794,0.085970985,0
False,"1200m","Production","YC-08",27.41,50.2,0.9,120.04,122.0,1020.1,309,0.01037,89.03,2.998,1.84,3.109,-0.039342612,0.058156877,0
False,"1000m","Production","YC-08",27.08,50.0,0.9,120.01,122.0,1020.0,344,0.01017,89.03,2.325,2.442,3.101,0.060141936,0.091053604,0
False,"1500m","Production","YC-08",27.65,50.3,0.9,120.01,122.0,1020.1,497,0.01035,89.1,3.913,2.509,3.117,0.13976106,0.092394289,0
False,"1200m","Production","YC-08",28.82,50.9,0.9,120.05,122.14,1020.2,1385,0.01234,89.07,2.337,3.39,3.116,-0.02694233,0.09592553,0
False,"300m","Production","YC-08",31.3,51.0,0.9,120.69,122.0,1021.8,1662,0.01165,89.12,3.279,2.161,3.224,-0.017632736,0.04848678,0
False,"1200m","Production","YC-08",28.59,50.7,0.9,120.02,122.03,1020.1,1210,0.01108,89.08,1.812,1.976,3.11,-0.069229805,0.066024769,0
False,"1000m","Production","YC-08",27.73,50.3,0.9,120.15,122.08,1020.3,552,0.01082,89.05,1.679,2.094,3.128,-0.121867728,0.091079307,0
False,"1000m","Prototype","YC-08",27.73,50.3,0.9,120.03,122.0,1020.1,552,0.01071,89.03,2.794,2.946,3.105,-0.046961271,0.045889286,0
False,"1000m","Production","YC-08",29.73,51.3,0.9,120.05,122.27,1020.2,2079,0.01144,89.06,3.958,2.703,3.133,0.088461786,0.074262532,0
False,"500m","Production","YC-08",29.06,50.8,0.9,120.03,122.02,1020.1,1263,0.01125,89.04,2.349,2.619,3.107,-0.014558156,0.065382756,0
False,"1200m","Production","YC-08",27.9,50.4,0.9,120.01,122.0,1020.0,736,0.01034,89.06,4.917,3.264,3.104,-0.069373118,0.08215858,0
False,"1200m","Production","YC-08",27.42,50.3,0.9,120.01,122.05,1020.2,457,0.01055,89.03,3.917,1.32,3.116,-0.062485809,0.08773889,0
False,"1200m","Production","YC-08",27.65,50.3,0.9,120.01,122.06,1020.1,497,0.01064,89.06,2.337,2.481,3.111,0.067170505,0.038867016,0
False,"1000m","Production","YC-08",28.39,50.7,0.9,120.03,122.0,1020.0,1062,0.01074,89.05,4.942,3.663,3.108,0.016157206,0.027857829,0
False,"1500m","Production","YC-08",27.82,50.4,0.9,120.09,122.0,1020.2,621,0.01043,89.05,2.879,2.581,3.116,0.026420312,0.024204993,0
False,"1200m","Production","YC-08",27.98,50.5,0.9,120.2,122.1,1020.3,743,0.01044,89.03,3.156,3.461,3.137,-0.069253738,0.085251706,0
False,"1200m","Production","YC-08",27.87,50.4,0.9,120.01,122.09,1020.1,663,0.01073,89.07,2.538,2.541,3.116,0.013403105,0.089905804,0
False,"500m","Production","YC-08",28.09,50.8,0.9,120.36,122.18,1020.8,1246,0.01111,89.06,3.21,2.668,3.165,-0.091215544,0.088355635,0
False,"1500m","Production","YC-08",27.64,50.3,0.9,120.13,122.0,1020.4,483,0.01087,89.04,2.607,1.895,3.123,-0.018140294,0.022531193,0
